UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
"24191304328","THE SHARADA MANDIR HIGH SCHOOL","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390001"
"24191305123","DR.THAKORBHAI V PATEL PUBLIC SCHOOL","VADODARA","WARD-6, BABAJIPURA-17","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390018"
"24191213401","VASVEL PRI SCHOOL","VADODARA","VASVEL","Gujarat","Local body","Primary with Upper Primary","391760"
"24191306101","M E S PRIMARY SCHOOL","VADODARA","WARD NO 14 AKOTA BABAJIPURA -17","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","390015"
"24191304325","JEEVAN SADHANA (GUJ)","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390001"
"24191304333","JEEVAN SADHANA (GUJ)","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Government Aided","Secondary with Higher Secondary","390001"
"24191304319","SARKARI KARYALAYABHAV EDC.SCH","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Local body","Primary with Upper Primary","390007"
"24191213205","BHULKA BHAVAN VIDYLAYA","VADODARA","VAGHODIYA","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391760"
"24191303910","SHREE PRATAP HIGH SCHOOL","VADODARA","SAYAJIGUNJ 1, ALKAPURI, KADAKBAZAR","Gujarat","Government Aided","Secondary with Higher Secondary","390005"
"24191303905","PRATAP PRIMARY SCHOOL","VADODARA","SAYAJIGUNJ 1, ALKAPURI, KADAKBAZAR","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390005"
"24191302611","N.P. SAYAJIGUNJ SCHOOL NO-1","VADODARA","WARD-6,SAYAJI-1,SAYAJI-8,SAYAJI-21","Gujarat","Local body","Primary with Upper Primary","390020"
"24191303805","N.P. SAYAJIGUNJ SCHOOL NO-3","VADODARA","SAYAJIGUNJ 10, CHHANIROAD","Gujarat","Local body","Primary with Upper Primary","390005"
"24191301431","N.P. SAYAJIGUNJ SCHOOL NO-50","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Local body","Primary with Upper Primary","390005"
"24191213206","SWAMI NARAYAN PRI SCHOOL","VADODARA","VAGHODIYA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391760"
"24191213211","CRYSTAL PUBLIC SCHOOL","VADODARA","VAGHODIYA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391760"
"24191213403","BHAGAPURA PRI. SCH.","VADODARA","VASVEL","Gujarat","Local body","Primary","391760"
"24191301460","LOTUS INTERNATIONAL SCHOOL","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Primary","390021"
"24191303615","C. K. PRAJAPATI HIGH SCHOOL ( ENG)","VADODARA","GORWA J (10)","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390016"
"24191304329","THE M. C. HIGH SCHOOL","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Government Aided","Secondary with Higher Secondary","390001"
"24191305008","DADI CHAINANI ENGLISH MEDIUM SCHOOL","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390006"
"24191303205","ST. ROOSEVELT PUBLIC SCHOOL (ENG MED)","VADODARA","WARD-09,PANIGATE","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390006"
"24191303204","ST. ROOSEVELT PUBLIC SCHOOL (GUJ MED)","VADODARA","WARD-09,PANIGATE","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390006"
"24191303010","MAHRSI SHREE ARVIND VIDYALAY","VADODARA","VAGHODIA ROAD WARD-9","Gujarat","Government Aided","Secondary Only","390019"
"24191303005","MAHRSI SHREE ARVIND VIDYALAY","VADODARA","VAGHODIA ROAD WARD-9","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390019"
"24191304902","SAHAKAR VIDHAYALAY","VADODARA","SAYAJI-21, GOTRI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390021"
"24191304907","SAHAKAR VIDHAYALAY","VADODARA","SAYAJI-21, GOTRI","Gujarat","Government Aided","Secondary Only","390021"
"24191302652","BARODA HIGH SCHOOL JR.-2","VADODARA","WARD-6,SAYAJI-1,SAYAJI-8,SAYAJI-21","Gujarat","Government Aided","Secondary with Higher Secondary","390005"
"24191304004","N. P. FATEPURA SCHOOL NO 13","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191304016","N.P. FATEPURA SCHOOL NO-10","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191301621","HUDA  SCHOOL GUJARATI","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","390012"
"24191304006","N.P. FATEPURA SCHOOL NO-16","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191304005","N.P. FATEPURA SCHOOL NO-15","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191204201","GULAB PURA PRI.SCH.","VADODARA","AALVA","Gujarat","Local body","Primary","391760"
"24191304011","N.P. FATEPURA SCHOOL NO-1","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191208401","NARMAD PURA PRI.SCH.","VADODARA","PAVALEPUR","Gujarat","Local body","Primary with Upper Primary","391760"
"24191304202","N.P. FATEPURA SCHOOL NO-2","VADODARA","EL WARD 7 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24190209316","BAMBOJ PRIMARY SCHOOL","VADODARA","SIMLIYA","Gujarat","Local body","Primary","391761"
"24190205409","NATIONAL PUBLIC SCHOOL ENGLISH MEDIUM","VADODARA","KUNDHELA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391107"
"24190205408","NATIONAL PUBLIC SCHOOL GUJARATI MEDIUM","VADODARA","KUNDHELA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391107"
"24191110101","RAJUPURA PRI.SCH.","VADODARA","SINDHROT","Gujarat","Local body","Primary","391330"
"24191303416","EDUNOVA SCIENCE HIGHER SECONDARY SCHOOL (GUJ)","VADODARA","WARD-08, NEW VIP ROAD","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390011"
"24191303417","EDUNOVA SCIENCE HIGHER SECONDARY SCHOOL (ENGLISH)","VADODARA","WARD-08, NEW VIP ROAD","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390011"
"24191302914","N.P. SHAHER SCHOOL NO-28","VADODARA","PANIGATE WARD-9","Gujarat","Local body","Primary with Upper Primary","390019"
"24191302915","N.P. SHAHER SCHOOL NO-29","VADODARA","PANIGATE WARD-9","Gujarat","Local body","Primary with Upper Primary","390019"
"24191301312","UNIVERSITY EXPERIMENTAL SCHOOL (ENG)","VADODARA","WARD-7,FATEGANJ,NAVAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390002"
"24191301121","VIDYA MANDIR VIDHYALAYA (ENG)","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390019"
"24191301307","UNIVERSITY EXPERIMENTAL SCHOOL (GUJ)","VADODARA","WARD-7,FATEGANJ,NAVAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390016"
"24191200501","AALVA PRI.SCH.","VADODARA","AALVA","Gujarat","Local body","Primary with Upper Primary","391760"
"24191213407","MUVADA PRI. SCH.","VADODARA","GHODARA","Gujarat","Local body","Primary","391760"
"24191304023","HARI SHEWA GIRIL'S VIDYALAYA (GUJ.)","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","390006"
"24191301602","N.P. SAYAJIGUNJ SCHOOL NO-21","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Local body","Primary with Upper Primary","390021"
"24191301603","N.P. SAYAJIGUNJ SCHOOL NO 41","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Local body","Primary with Upper Primary","390021"
"24191304022","HARI SHEWA ISHWARIBAI BUXANI ENG. ACADEMY","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390006"
"24191207701","MADODHAR PRI SCH","VADODARA","MADODHAR","Gujarat","Local body","Primary with Upper Primary","391760"
"24191301604","N.P. SAYAJIGUNJ SCHOOL NO-18","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Local body","Primary with Upper Primary","390023"
"24191301102","VIDHYA MANDIR  VIDHYALAY (GUJ)","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390019"
"24191301701","GAYATRI VIDYALAYA (GUJ.)","VADODARA","SAYAJI-6, PARASI-AGIYARI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390021"
"24191301706","GAYATRI VIDYALAYA (GUJ.)","VADODARA","SAYAJI-6, PARASI-AGIYARI","Gujarat","Government Aided","Secondary with Higher Secondary","390021"
"24191304803","SHRI AADARSH PRIMARY SCHOOL (GUJ.)","VADODARA","EL WARD 7 FATEPURA - 1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390006"
"24191304901","SHANNEN THE WORLD SCHOOL","VADODARA","SAYAJI-21, GOTRI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390021"
"24191300206","SHREE VIDHYAMANDIR VIDHYYALAYA (ENG)","VADODARA","SHUBHANPURA-10,GORWA,VADIVADI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390023"
"24191301702","K.R.GAYATRI VIDYALAYA","VADODARA","SAYAJI-6, PARASI-AGIYARI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390015"
"24191301451","KUNAL VIDYALAYA","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Government Aided","Secondary Only","390021"
"24191301409","KUNAL VIDYALAYA","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390021"
"24191301459","KUNAL VIDYALAYA","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Higher Secondary only/Jr. College","390021"
"24191112204","NALANDA INTERNATIONAL","VADODARA","MAHAPURA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","391101"
"24191305002","SHREE GANESH VIDYALAYA","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390006"
"24191301619","C H VIDYALAYA","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Government Aided","Secondary with Higher Secondary","390023"
"24191301607","C H VIDYALAYA","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390023"
"24191201301","ASHA PRI.SCH.","VADODARA","ASHA","Gujarat","Local body","Primary","391760"
"24191304026","SARDAR VINAY MANDIR","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390018"
"24191304031","SARDAR VINAY MANDIR","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Government Aided","Secondary with Higher Secondary","390018"
"24191305004","GURUKUL VIDHYALAYA","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390006"
"24191305017","KAVI DULA KAG PRI SCHOOL (ENG)","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Local body","Primary","390015"
"24191305009","N.P. SHAHER SCHOOL NO 31","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Local body","Primary with Upper Primary","390006"
"24191304322","SHREE JALARAM VIDYALAYA","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390018"
"24191302647","BARODA LIONS SCHOOL","VADODARA","WARD-6,SAYAJI-1,SAYAJI-8,SAYAJI-21","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390005"
"24191305018","GURUKUL VIDYALAYA","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.",""
"24191301127","ANAND VIDYA VIHAR","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390023"
"24191301210","JIVANDHARA VIDHYALAY","VADODARA","WARD-10,VADIVADI,GORAVA,CHHANI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390024"
"24191301601","N.P. SAYAJIGUNJ SCHOOL NO-45","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Local body","Primary with Upper Primary","390021"
"24191201402","BAKROL N V P S","VADODARA","BARKOL","Gujarat","Local body","Primary","391760"
"24191303909","M K HIGH SCHOOL (ENG)","VADODARA","SAYAJIGUNJ 1, ALKAPURI, KADAKBAZAR","Gujarat","Government Aided","Secondary with Higher Secondary","390007"
"24191305012","SHRI ADARSH SHALA","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390006"
"24191303908","M K HIGH SCHOOL (GUJ)","VADODARA","SAYAJIGUNJ 1, ALKAPURI, KADAKBAZAR","Gujarat","Government Aided","Secondary Only","390007"
"24191302933","Smt. K. B. PARIKH HIGHSCHOOL","VADODARA","PANIGATE WARD-9","Gujarat","Government Aided","Secondary Only","390019"
"24191302925","Smt. K. B. PARIKH HIGHSCHOOL","VADODARA","PANIGATE WARD-9","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390019"
"24191301609","HIMGIRI SCHOOL","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","390023"
"24191306803","SHREE KRUSHNA HINDI VIDHYALAY","VADODARA","WARD NO 9 RAVPURA 1","Gujarat","Private Unaided (Recognized)","Higher Secondary only/Jr. College",""
"24191213406","ROZIYAPURA PRI. SCH.","VADODARA","GORAJ","Gujarat","Local body","Primary","391760"
"24191306702","NEW ERA PRATHAMIK KANYA VIDYALAY","VADODARA","WARD NO 3 RAVPURA 1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390001"
"24191303904","M K HIGHER PRIMARY SCHOOL","VADODARA","SAYAJIGUNJ 1, ALKAPURI, KADAKBAZAR","Gujarat","Private Unaided (Recognized)","Upper Primary only","390007"
"24191306802","SHREE KRUSHNA HINDI VIDHYALAY","VADODARA","WARD NO 9 RAVPURA 1","Gujarat","Government Aided","Secondary with Higher Secondary","390018"
"24191306801","SHREE KRUSHNA HINDI VIDHYALAY","VADODARA","WARD NO 9 RAVPURA 1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390018"
"24191303316","SWAMI VIVEKANAND VIDYALAYA","VADODARA","WARD-08, RAOPURA, KARELIBAUG","Gujarat","Government Aided","Secondary with Higher Secondary","390018"
"24191100804","GLOBAL DISCOVERY SCHOOL","VADODARA","AMPAD","Gujarat","Private Unaided (Recognized)","Pri. Upper Pri. and Secondary Only","391101"
"24191112201","SEVASI PRI.SCH.","VADODARA","SEVASI","Gujarat","Local body","Primary with Upper Primary","391101"
"24191213220","SHREE SWAMI GOVINDDEVGIRI VED SANSKRUT PATHSHALA","VADODARA","VAGHODIYA","Gujarat","Private Unaided (Recognized)","Secondary Only","391760"
"24191303504","N.P. SAYAJIGUNJ SCHOOL NO-10","VADODARA","SUBHANPURA-10, LAXMIPURA, ALEMBIC","Gujarat","Local body","Primary with Upper Primary","390007"
"24191301109","SHREE NARAYAN VIDHYALAY (GUJ)","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390006"
"24191301108","SHREE NARAYAN VIDHYALAY (ENG)","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390006"
"24191211503","EKLAVYA MODEL RESIDENTIAL SCHOOL","VADODARA","SANGADOL","Gujarat","Tribal Welfare Department","Upper Pri. Secondary and Higher Sec","391760"
"24191304909","S.G.SCHOOL OF SCIENCE AND COMMERCE (ENG)","VADODARA","SAYAJI-21, GOTRI","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390023"
"24191301402","N.P. SAYAJIGUNJ SCHOOL NO-24","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Local body","Primary with Upper Primary","390007"
"24191301403","N.P. SAYAJIGUNJ SCHOOL NO-49","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Local body","Primary with Upper Primary","390007"
"24191301606","SHRI RANG AVDHOOT VIDHYALAY","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390021"
"24191302926","N.P. SHAHER SCHOOL NO-27","VADODARA","PANIGATE WARD-9","Gujarat","Local body","Primary with Upper Primary","390019"
"24191302907","N.P. SHAHER SCHOOL NO-15","VADODARA","PANIGATE WARD-9","Gujarat","Local body","Primary with Upper Primary","390019"
"24191301413","UTKARSH VIDYALAYA","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390015"
"24191301452","UTKARSH VIDYALAYA","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Government Aided","Secondary with Higher Secondary","390015"
"24191203802","VIVEKANANAD U.U BUNIYADI VIDHALAY","VADODARA","GORAJ","Gujarat","Government Aided","Secondary with Higher Secondary","391760"
"24191302606","BARODA HIGH SCHOOL","VADODARA","WARD-6,SAYAJI-1,SAYAJI-8,SAYAJI-21","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390005"
"24191305014","RAGHUKUL VIDYALAY (ENG)","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390019"
"24191301408","THE MOTHER'S SCHOOL","VADODARA","WARD-7,FATEGUNJ,NAWAYARD,NEWSAMA","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390021"
"24191304332","ARYA KANYA VIDHAYALAY","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Government Aided","Secondary with Higher Secondary","390018"
"24191304324","ARYA KANYA VIDHAYALAY","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390018"
"24191303523","RANGOLI PRIMARY SCHOOL (ENG)","VADODARA","SUBHANPURA-10, LAXMIPURA, ALEMBIC","Gujarat","Private Unaided (Recognized)","Primary","390012"
"24191304201","N.P. FATEPURA SCHOOL NO-9","VADODARA","EL WARD 7 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191301110","THE NEW HORIZON SCHOOL (GUJ)","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390022"
"24191304008","N.P. FATEPURA SCHOOL NO-19","VADODARA","EL WARD 8 FATEPURA -1","Gujarat","Local body","Primary with Upper Primary","390006"
"24191301622","PERIWINKLE SCHOOL (ENG)","VADODARA","WARD-11,GERI,VASANA,GOTRI","Gujarat","Private Unaided (Recognized)","Primary","390011"
"24191305015","SHREE RAGHUKUL VIDYALAY (ENG)","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Secondary Only","390019"
"24191305013","SHREE RAGHUKUL VIDYALAYA","VADODARA","SHAHER-22 , KISHANWADI","Gujarat","Private Unaided (Recognized)","Secondary with Higher Secondary","390019"
"24191112207","AKSHAR PUBLIC SCHOOL ENG","VADODARA","SEVASI","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","291101"
"24191303516","TEJAS VIDYALAYA","VADODARA","SUBHANPURA-10, LAXMIPURA, ALEMBIC","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390023"
"24191304334","JEEVAN SADHANA (ENG)","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Government Aided","Secondary Only","390001"
"24191304336","JEEVAN SADHANA (ENG)","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Private Unaided (Recognized)","Higher Secondary only/Jr. College","390001"
"24191304326","JEEVAN SADHANA (ENG)","VADODARA","RAOPURA -8, NAGARVADA, KOTHI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390001"
"24191303902","HIMGIRA VIDYALAYA ENGG.MD.","VADODARA","SAYAJIGUNJ 1, ALKAPURI, KADAKBAZAR","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390007"
"24191302655","JIVAN BARTI VIDYALAY","VADODARA","WARD-6,SAYAJI-1,SAYAJI-8,SAYAJI-21","Gujarat","Government Aided","Secondary with Higher Secondary","390018"
"24191302636","JIVAN BARTI VIDYALAY","VADODARA","WARD-6,SAYAJI-1,SAYAJI-8,SAYAJI-21","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","390018"
"24191301135","THE NEW HORIZON SCHOOL (ENG)","VADODARA","EL WARD 3 FATEPURA- 1","Gujarat","Private Unaided (Recognized)","Pri. with Upper Pri. Sec. and H.Sec.","390017"
"24191112205","SEVASI HIGH SCHOOL (1 TO 8)","VADODARA","SEVASI","Gujarat","Private Unaided (Recognized)","Primary with Upper Primary","391101"
"24191112206","SEVASI HIGH SCHOOL (11 TO 12)","VADODARA","SEVASI","Gujarat","Private Unaided (Recognized)","Higher Secondary only/Jr. College","391101"
"24191112203","SEVASI HIGH SCHOOL (9 TO 10)","VADODARA","SEVASI","Gujarat","Government Aided","Secondary Only","391101"
